t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,yaw,dyaw,power,mode_xy,mode_z
17.990000,-2.682710506,1.671565902,2.140161274,-1.777618421,0.986671105,0.103625563,0.510599152,2.015232998,-0.867957243,8.608977576,-5.808925085,-0.513323945,0.000000000,0.000000000,true,0,0
18.000000,-2.700459719,1.681532383,2.141154051,-1.772079415,1.006523415,0.094922416,0.597458761,1.954267208,-0.872462003,8.762954613,-6.386029550,-0.387137102,0.000000000,0.000000000,true,0,0
18.010000,-2.718149173,1.691694242,2.142059593,-1.765664149,1.025737161,0.086180551,0.685843703,1.887527954,-0.875701009,8.912569472,-6.958469957,-0.261257525,0.000000000,0.000000000,true,0,0
18.020000,-2.735770031,1.702044807,2.142877575,-1.758357700,1.044255228,0.077412532,0.775680862,1.815164832,-0.877699021,9.053397903,-7.510803397,-0.138938169,0.000000000,0.000000000,true,0,0
18.030000,-2.753313310,1.712576843,2.143607797,-1.750145984,1.062022382,0.068630589,0.866882373,1.737378910,-0.878491640,9.185439906,-8.043029870,-0.020179036,0.000000000,0.000000000,true,0,0
18.040000,-2.770769889,1.723282574,2.144250180,-1.741015797,1.078985400,0.059846598,0.959360372,1.654371258,-0.878114469,9.308695480,-8.555149376,0.095019875,0.000000000,0.000000000,true,0,0
18.050000,-2.788130523,1.734153700,2.144804761,-1.730954814,1.095093071,0.051072080,1.053026995,1.566342945,-0.876603110,9.423164627,-9.047161915,0.206658564,0.000000000,0.000000000,true,0,0
18.060000,-2.805385845,1.745181420,2.145271690,-1.719951588,1.110296194,0.042318198,1.147794377,1.473495042,-0.873993165,9.528847346,-9.519067486,0.314737031,0.000000000,0.000000000,true,0,0
18.070000,-2.822526379,1.756356451,2.145651229,-1.707995551,1.124547577,0.033595760,1.243574653,1.376028619,-0.870320237,9.625743636,-9.970866090,0.419255275,0.000000000,0.000000000,true,0,0
18.080000,-2.839542547,1.767669048,2.145943745,-1.695077012,1.137802041,0.024915218,1.340279961,1.274144744,-0.865619927,9.713853498,-10.402557727,0.520213298,0.000000000,0.000000000,true,0,0
18.090000,-2.856424681,1.779109025,2.146149707,-1.681187161,1.150016417,0.016286668,1.437822435,1.168044487,-0.859927838,9.793176933,-10.814142397,0.617611099,0.000000000,0.000000000,true,0,0
18.100000,-2.873163026,1.790665772,2.146269684,-1.666318065,1.161149547,0.007719849,1.536114212,1.057928919,-0.853279573,9.863713939,-11.205620099,0.711448677,0.000000000,0.000000000,true,0,0
18.110000,-2.889747755,1.802328281,2.146304341,-1.650462672,1.171162281,-0.000775855,1.635067426,0.943999109,-0.845710732,9.925464517,-11.576990835,0.801726033,0.000000000,0.000000000,true,0,0
18.120000,-2.906168971,1.814085159,2.146254434,-1.633614805,1.180017485,-0.009191416,1.734594214,0.826456126,-0.837256919,9.978428667,-11.928254603,0.888443168,0.000000000,0.000000000,true,0,0
18.130000,-2.922416725,1.825924655,2.146120809,-1.615769168,1.187680030,-0.017518162,1.834606711,0.705501040,-0.827953736,10.022606388,-12.259411403,0.971600080,0.000000000,0.000000000,true,0,0
18.140000,-2.938481014,1.837834674,2.145904395,-1.596921345,1.194116802,-0.025747778,1.935017054,0.581334921,-0.817836785,10.057997682,-12.570461237,1.051196770,0.000000000,0.000000000,true,0,0
18.150000,-2.954351799,1.849802801,2.145606204,-1.577067794,1.199296695,-0.033872304,2.035737377,0.454158838,-0.806941668,10.084602548,-12.861404103,1.127233238,0.000000000,0.000000000,true,0,0
18.160000,-2.970019008,1.861816321,2.145227325,-1.556205857,1.203190616,-0.041884136,2.136679817,0.324173862,-0.795303988,10.102420985,-13.132240002,1.199709484,0.000000000,0.000000000,true,0,0
18.170000,-2.985472549,1.873862236,2.144768921,-1.534333750,1.205771480,-0.049776027,2.237756508,0.191581061,-0.782959346,10.111452994,-13.382968934,1.268625507,0.000000000,0.000000000,true,0,0
18.180000,-3.000702313,1.885927290,2.144232227,-1.511450572,1.207014215,-0.057541086,2.338879588,0.056581507,-0.769943345,10.111698575,-13.613590899,1.333981309,0.000000000,0.000000000,true,0,0
18.190000,-3.015698190,1.897997983,2.143618544,-1.487556297,1.206895758,-0.065172775,2.439961192,-0.080623733,-0.756291587,10.103157728,-13.824105896,1.395776889,0.000000000,0.000000000,true,0,0
18.200000,-3.030450071,1.910060597,2.142929237,-1.462651779,1.205395058,-0.072664917,2.540913455,-0.219833588,-0.742039675,10.085830453,-14.014513927,1.454012246,0.000000000,0.000000000,true,0,0
18.210000,-3.044947864,1.922101213,2.142165730,-1.436738752,1.202493074,-0.080011687,2.641648513,-0.360846989,-0.727223210,10.059716750,-14.184814990,1.508687381,0.000000000,0.000000000,true,0,0
18.220000,-3.059181493,1.934105731,2.141329506,-1.409819826,1.198172777,-0.087207618,2.742078502,-0.503462865,-0.711877794,10.024816619,-14.335009085,1.559802295,0.000000000,0.000000000,true,0,0
18.230000,-3.073140919,1.946059891,2.140422098,-1.381898491,1.192419146,-0.094247598,2.842115557,-0.647480147,-0.696039031,9.981130059,-14.465096214,1.607356986,0.000000000,0.000000000,true,0,0
18.240000,-3.086816136,1.957949292,2.139445089,-1.352979117,1.185219173,-0.101126873,2.941671815,-0.792697766,-0.679742522,9.928657072,-14.575076375,1.651351455,0.000000000,0.000000000,true,0,0
18.250000,-3.100197192,1.969759416,2.138400111,-1.323066951,1.176561859,-0.107841042,3.040659410,-0.938914651,-0.663023870,9.867397656,-14.664949569,1.691785702,0.000000000,0.000000000,true,0,0
18.260000,-3.113274186,1.981475642,2.137288832,-1.292168118,1.166438219,-0.114386062,3.138990480,-1.085929734,-0.645918676,9.797351812,-14.734715796,1.728659727,0.000000000,0.000000000,true,0,0
18.270000,-3.126037288,1.993083269,2.136112965,-1.260289622,1.154841274,-0.120758245,3.236577159,-1.233541944,-0.628462542,9.718519541,-14.784375056,1.761973529,0.000000000,0.000000000,true,0,0
18.280000,-3.138476739,2.004567539,2.134874255,-1.227439349,1.141766060,-0.126954261,3.333331583,-1.381550212,-0.610691072,9.630900841,-14.813927348,1.791727110,0.000000000,0.000000000,true,0,0
18.290000,-3.150582865,2.015913653,2.133574477,-1.193626058,1.127209620,-0.132971134,3.429165887,-1.529753468,-0.592639868,9.534495712,-14.823372673,1.817920469,0.000000000,0.000000000,true,0,0
18.300000,-3.162346083,2.027106791,2.132215438,-1.158859391,1.111171011,-0.138806245,3.523992209,-1.677950642,-0.574344530,9.429304156,-14.812711031,1.840553605,0.000000000,0.000000000,true,0,0
18.310000,-3.173756910,2.038132136,2.130798966,-1.123149866,1.093651298,-0.144457330,3.617722682,-1.825940665,-0.555840663,9.315326172,-14.781942422,1.859626519,0.000000000,0.000000000,true,0,0
18.320000,-3.184805975,2.048974890,2.129326911,-1.086508883,1.074653558,-0.149922482,3.710269444,-1.973522467,-0.537163867,9.192561759,-14.731066846,1.875139212,0.000000000,0.000000000,true,0,0
18.330000,-3.195484024,2.059620297,2.127801141,-1.048948716,1.054182879,-0.155200149,3.801544629,-2.120494979,-0.518349746,9.061010919,-14.660084302,1.887091682,0.000000000,0.000000000,true,0,0
18.340000,-3.205781929,2.070053661,2.126223537,-1.010482522,1.032246360,-0.160289137,3.891460374,-2.266657130,-0.499433901,8.920673650,-14.568994791,1.895483930,0.000000000,0.000000000,true,0,0
18.350000,-3.215690701,2.080260368,2.124595990,-0.971124333,1.008853108,-0.165188607,3.979928814,-2.411807851,-0.480451935,8.771549953,-14.457798313,1.900315956,0.000000000,0.000000000,true,0,0
18.360000,-3.225201492,2.090225904,2.122920399,-0.930889063,0.984014244,-0.169898074,4.066862085,-2.555746073,-0.461439449,8.613639828,-14.326494868,1.901587760,0.000000000,0.000000000,true,0,0
18.370000,-3.234305611,2.099935878,2.121198663,-0.889792501,0.957742899,-0.174417413,4.152172323,-2.698270726,-0.442432047,8.446943275,-14.175084455,1.899299342,0.000000000,0.000000000,true,0,0
18.380000,-3.242994527,2.109376038,2.119432683,-0.847851319,0.930054212,-0.178746851,4.235771663,-2.839180739,-0.423465330,8.271460294,-14.003567075,1.893450701,0.000000000,0.000000000,true,0,0
18.390000,-3.251259880,2.118532294,2.117624357,-0.805083064,0.900965336,-0.182886974,4.317572241,-2.978275044,-0.404574900,8.087190885,-13.811942728,1.884041839,0.000000000,0.000000000,true,0,0
18.400000,-3.259093492,2.127390741,2.115775572,-0.761506163,0.870495434,-0.186838722,4.397486192,-3.115352570,-0.385796361,7.894135047,-13.600211414,1.871072754,0.000000000,0.000000000,true,0,0
18.410000,-3.266487372,2.135937670,2.113888206,-0.717139922,0.838665678,-0.190603393,4.475425653,-3.250212249,-0.367165313,7.692292782,-13.368373132,1.854543448,0.000000000,0.000000000,true,0,0
18.420000,-3.273433727,2.144159598,2.111964122,-0.672004525,0.805499252,-0.194182639,4.551302760,-3.382653010,-0.348717359,7.481664088,-13.116427884,1.834453919,0.000000000,0.000000000,true,0,0
18.430000,-3.279924969,2.152043283,2.110005165,-0.626121034,0.771021351,-0.197578469,4.625029647,-3.512473783,-0.330488102,7.262248966,-12.844375668,1.810804168,0.000000000,0.000000000,true,0,0
18.440000,-3.285953727,2.159575744,2.108013156,-0.579511392,0.735259180,-0.200793248,4.696518451,-3.639473500,-0.312513143,7.034047417,-12.552216484,1.783594195,0.000000000,0.000000000,true,0,0
18.450000,-3.291512852,2.166744283,2.105989894,-0.532198418,0.698241954,-0.203829698,4.765681307,-3.763451090,-0.294828085,6.797059439,-12.239950334,1.752824000,0.000000000,0.000000000,true,0,0
18.460000,-3.296595430,2.173536504,2.103937146,-0.484205812,0.660000902,-0.206690895,4.832430352,-3.884205483,-0.277468531,6.551285033,-11.907577216,1.718493583,0.000000000,0.000000000,true,0,0
18.470000,-3.301194785,2.179940332,2.101856649,-0.435558150,0.620569259,-0.209380272,4.896677720,-4.001535611,-0.260470081,6.296724198,-11.555097132,1.680602944,0.000000000,0.000000000,true,0,0
18.480000,-3.305304494,2.185944038,2.099750101,-0.386280889,0.579982274,-0.211901619,4.958335548,-4.115240403,-0.243868339,6.033376936,-11.182510079,1.639152082,0.000000000,0.000000000,true,0,0
18.490000,-3.308918392,2.191536251,2.097619163,-0.336400364,0.538277206,-0.214259080,5.017315971,-4.225118789,-0.227698907,5.761243246,-10.789816060,1.594140999,0.000000000,0.000000000,true,0,0
18.500000,-3.312030581,2.196705985,2.095465451,-0.285943787,0.495493323,-0.216457157,5.073531124,-4.330969701,-0.211997387,5.480323127,-10.377015074,1.545569694,0.000000000,0.000000000,true,0,0
18.510000,-3.314635441,2.201442658,2.093290535,-0.234939252,0.451671907,-0.218500706,5.126893145,-4.432592068,-0.196799380,5.190616580,-9.944107120,1.493438166,0.000000000,0.000000000,true,0,0
18.520000,-3.316727636,2.205736109,2.091095935,-0.183415728,0.406856247,-0.220394941,5.177314168,-4.529784820,-0.182140491,4.892123605,-9.491092199,1.437746416,0.000000000,0.000000000,true,0,0
18.530000,-3.318302125,2.209576620,2.088883115,-0.131403065,0.361091646,-0.222145432,5.224706329,-4.622346888,-0.168056319,4.584844203,-9.017970311,1.378494444,0.000000000,0.000000000,true,0,0
18.540000,-3.319354169,2.212954936,2.086653485,-0.078931990,0.314425415,-0.223758102,5.268981764,-4.710077203,-0.154582469,4.268778371,-8.524741455,1.315682250,0.000000000,0.000000000,true,0,0
18.550000,-3.319879342,2.215862287,2.084408392,-0.026034111,0.266906878,-0.225239234,5.310052608,-4.792774694,-0.141754542,3.943926112,-8.011405633,1.249309834,0.000000000,0.000000000,true,0,0
18.560000,-3.319873537,2.218290404,2.082149117,0.027258087,0.218587368,-0.226595465,5.347830998,-4.870238292,-0.129608140,3.610287425,-7.477962843,1.179377196,0.000000000,0.000000000,true,0,0
18.570000,-3.319332977,2.220231542,2.079876875,0.080911241,0.169520229,-0.227833787,5.382229069,-4.942266928,-0.118178865,3.267862310,-6.924413086,1.105884336,0.000000000,0.000000000,true,0,0
18.580000,-3.318254223,2.221678501,2.077592810,0.134891108,0.119760816,-0.228961551,5.413158956,-5.008659531,-0.107502321,2.916650766,-6.350756361,1.028831254,0.000000000,0.000000000,true,0,0
18.590000,-3.316634183,2.222624642,2.075297987,0.189162567,0.069366495,-0.229986462,5.440532796,-5.069215032,-0.097614108,2.556652795,-5.756992670,0.948217949,0.000000000,0.000000000,true,0,0
18.600000,-3.314470119,2.223063912,2.072993397,0.243689617,0.018396643,-0.230916580,5.464262724,-5.123732361,-0.088549829,2.187868395,-5.143122011,0.864044423,0.000000000,0.000000000,true,0,0
18.610000,-3.311759661,2.222990861,2.070679944,0.298435382,-0.033087355,-0.231760323,5.484260876,-5.172010449,-0.080345087,1.810297567,-4.509144385,0.776310674,0.000000000,0.000000000,true,0,0
18.620000,-3.308500808,2.222400662,2.068358449,0.353362103,-0.085022099,-0.232526465,5.500439387,-5.213848226,-0.073035483,1.423940311,-3.855059792,0.685016704,0.000000000,0.000000000,true,0,0
18.630000,-3.304691945,2.221289134,2.066029643,0.408431145,-0.137342181,-0.233224135,5.512710394,-5.249044621,-0.066656620,1.028796627,-3.180868231,0.590162511,0.000000000,0.000000000,true,0,0
18.640000,-3.300331843,2.219652758,2.063694163,0.463602993,-0.189980183,-0.233862819,5.520986032,-5.277398567,-0.061244100,0.624866515,-2.486569704,0.491748096,0.000000000,0.000000000,true,0,0
18.650000,-3.295419677,2.217488702,2.061352550,0.518837254,-0.242866674,-0.234452357,5.525178436,-5.298708992,-0.056833525,0.212149974,-1.772164209,0.389773459,0.000000000,0.000000000,true,0,0
18.660000,-3.289955027,2.214794835,2.059005246,0.574092658,-0.295930214,-0.235002948,5.525199743,-5.312774828,-0.053460498,-0.209352994,-1.037651747,0.284238600,0.000000000,0.000000000,true,0,0
18.670000,-3.283937893,2.211569752,2.056652586,0.629327053,-0.349097352,-0.235525144,5.520962088,-5.319395004,-0.051160621,-0.639642391,-0.283032317,0.175143518,0.000000000,0.000000000,true,0,0
18.680000,-3.277368699,2.207812794,2.054294801,0.684497410,-0.402292625,-0.236029856,5.512377607,-5.318368451,-0.049969495,-1.078718215,0.491694079,0.062488215,0.000000000,0.000000000,true,0,0
18.690000,-3.270248305,2.203524064,2.051932010,0.739559823,-0.455438562,-0.236528349,5.499358436,-5.309494099,-0.049922724,-1.526580468,1.286527443,-0.053727310,0.000000000,0.000000000,true,0,0
18.700000,-3.262578012,2.198704452,2.049564216,0.794469504,-0.508455678,-0.237032244,5.481816710,-5.292570879,-0.051055909,-1.983229149,2.101467774,-0.173503058,0.000000000,0.000000000,true,0,0
18.710000,-3.254359576,2.193355651,2.047191307,0.849180789,-0.561262479,-0.237553519,5.459664565,-5.267397720,-0.053404653,-2.448664258,2.936515072,-0.296839027,0.000000000,0.000000000,true,0,0
18.720000,-3.245595213,2.187480181,2.044813047,0.903647134,-0.613775462,-0.238104507,5.432814136,-5.233773554,-0.057004557,-2.922885795,3.791669338,-0.423735219,0.000000000,0.000000000,true,0,0
18.730000,-3.236287608,2.181081406,2.042429075,0.957821118,-0.665909110,-0.238697899,5.401177561,-5.191497311,-0.061891224,-3.405893760,4.666930570,-0.554191633,0.000000000,0.000000000,true,0,0
18.740000,-3.226439926,2.174163555,2.040038904,1.011654439,-0.717575898,-0.239346740,5.364666973,-5.140367920,-0.068100257,-3.897688154,5.562298770,-0.688208269,0.000000000,0.000000000,true,0,0
18.750000,-3.216055818,2.166731742,2.037641911,1.065097917,-0.768686288,-0.240064431,5.323194510,-5.080184312,-0.075667257,-4.398268975,6.477773937,-0.825785127,0.000000000,0.000000000,true,0,0
18.760000,-3.205139434,2.158791989,2.035237340,1.118101496,-0.819148733,-0.240864730,5.276672306,-5.010745418,-0.084627827,-4.907636225,7.413356072,-0.966922207,0.000000000,0.000000000,true,0,0
18.770000,-3.193695424,2.150351239,2.032824294,1.170614238,-0.868869675,-0.241761751,5.225012497,-4.931850167,-0.095017569,-5.425789903,8.369045173,-1.111619509,0.000000000,0.000000000,true,0,0
18.780000,-3.181728958,2.141417385,2.030401734,1.222584328,-0.917753545,-0.242769964,5.168127219,-4.843297491,-0.106872085,-5.952730008,9.344841242,-1.259877033,0.000000000,0.000000000,true,0,0
18.790000,-3.169245722,2.131999284,2.027968475,1.273959072,-0.965702763,-0.243904194,5.105928609,-4.744886319,-0.120226977,-6.488456542,10.340744278,-1.411694780,0.000000000,0.000000000,true,0,0
18.800000,-3.156251939,2.122106777,2.025523180,1.324684896,-1.012617739,-0.245179624,5.038328800,-4.636415582,-0.135117848,-7.032969504,11.356754281,-1.567072748,0.000000000,0.000000000,true,0,0
18.810000,-3.142754369,2.111750715,2.023064360,1.374707351,-1.058396873,-0.246611790,4.965239930,-4.517684210,-0.151580299,-7.586268895,12.392871252,-1.726010939,0.000000000,0.000000000,true,0,0
18.820000,-3.128760321,2.100942971,2.020590369,1.423971105,-1.102936551,-0.248216587,4.886574134,-4.388491134,-0.169649934,-8.148354713,13.449095190,-1.888509352,0.000000000,0.000000000,true,0,0
18.830000,-3.114277663,2.089696467,2.018099399,1.472419951,-1.146131153,-0.250010264,4.802243548,-4.248635283,-0.189362354,-8.719226959,14.525426094,-2.054567986,0.000000000,0.000000000,true,0,0
18.840000,-3.099314829,2.078025190,2.015589478,1.519996800,-1.187873044,-0.252009429,4.712160307,-4.097915589,-0.210753161,-9.298885634,15.621863967,-2.224186843,0.000000000,0.000000000,true,0,0
18.850000,-3.083880827,2.065944214,2.013058469,1.566643688,-1.228052581,-0.254231041,4.616236547,-3.936130981,-0.233857958,-9.887330737,16.738408806,-2.397365922,0.000000000,0.000000000,true,0,0
18.860000,-3.067985251,2.053469718,2.010504058,1.612301770,-1.266558110,-0.256692420,4.514384404,-3.763080389,-0.258712347,-10.484562267,17.875060613,-2.574105223,0.000000000,0.000000000,true,0,0
18.870000,-3.051638286,2.040619010,2.007923762,1.656911322,-1.303275966,-0.259411239,4.406516014,-3.578562745,-0.285351930,-11.090580226,19.031819386,-2.754404747,0.000000000,0.000000000,true,0,0
18.880000,-3.034850721,2.027410543,2.005314915,1.700411743,-1.338090472,-0.262405528,4.292543512,-3.382376979,-0.313812309,-11.705384613,20.208685127,-2.938264492,0.000000000,0.000000000,true,0,0
18.890000,-3.017633953,2.013863937,2.002674672,1.742741553,-1.370883941,-0.265693673,4.172379034,-3.174322019,-0.344129087,-12.328975428,21.405657836,-3.125684459,0.000000000,0.000000000,true,0,0
18.900000,-3.000000000,2.000000000,2.000000000,1.783838391,-1.401536678,-0.269294416,4.045934715,-2.954196799,-0.376337866,-12.961352672,22.622737511,-3.316664649,0.000000000,0.000000000,true,0,0
18.910000,-2.981961505,1.985840743,1.997287679,1.823639436,-1.429927944,-0.273226659,3.913288746,-2.722188488,-0.410395699,-13.552700267,23.743451693,-3.487640652,0.000000000,0.000000000,true,0,0
18.920000,-2.963531727,1.971409352,1.994534305,1.862085969,-1.455946638,-0.277507303,3.775183529,-2.480037225,-0.445945450,-14.053202138,24.651327918,-3.615048059,0.000000000,0.000000000,true,0,0
18.930000,-2.944724469,1.956730024,1.991736328,1.899127938,-1.479501973,-0.282149089,3.632527522,-2.229871389,-0.482551432,-14.462858286,25.346366189,-3.698886871,0.000000000,0.000000000,true,0,0
18.940000,-2.925553988,1.941827758,1.988890091,1.934724378,-1.500524445,-0.287160400,3.486229182,-1.973819361,-0.519777959,-14.781668710,25.828566503,-3.739157088,0.000000000,0.000000000,true,0,0
18.950000,-2.906034907,1.926728141,1.985991874,1.968843408,-1.518965834,-0.292545264,3.337196967,-1.714009519,-0.557189345,-15.009633410,26.097928862,-3.735858709,0.000000000,0.000000000,true,0,0
18.960000,-2.886182122,1.911457137,1.983037941,2.001462233,-1.534799204,-0.298303351,3.186339333,-1.452570243,-0.594349904,-15.146752386,26.154453266,-3.688991735,0.000000000,0.000000000,true,0,0
18.970000,-2.866010710,1.896040872,1.980024579,2.032567139,-1.548018902,-0.304429974,3.034564738,-1.191629913,-0.630823951,-15.193025639,25.998139714,-3.598556166,0.000000000,0.000000000,true,0,0
18.980000,-2.845535842,1.880505421,1.976948143,2.062153499,-1.558640560,-0.310916089,2.882781639,-0.933316909,-0.666175799,-15.148453167,25.628988206,-3.464552001,0.000000000,0.000000000,true,0,0
18.990000,-2.824772688,1.864876600,1.973805103,2.090225771,-1.566701092,-0.317748297,2.731898494,-0.679759609,-0.699969762,-15.013034972,25.046998743,-3.286979240,0.000000000,0.000000000,true,0,0
19.000000,-2.803736329,1.849179745,1.970592082,2.116797497,-1.572258699,-0.324908839,2.582823759,-0.433086394,-0.731770155,-14.786771053,24.252171324,-3.065837885,0.000000000,0.000000000,true,0,0
19.010000,-2.782441666,1.833439508,1.967305904,2.141890916,-1.575391926,-0.332375801,2.436311172,-0.195051089,-0.761220582,-14.516077458,23.356872040,-2.824915141,0.000000000,0.000000000,true,0,0
19.020000,-2.760903349,1.817679692,1.963943624,2.165532710,-1.576189366,-0.340125287,2.292495589,0.034090694,-0.788281811,-14.247370234,22.473466980,-2.587998217,0.000000000,0.000000000,true,0,0
19.030000,-2.739135761,1.801923212,1.960502536,2.187749751,-1.574739360,-0.348133606,2.151357146,0.254457898,-0.812993899,-13.980649382,21.601956144,-2.355087113,0.000000000,0.000000000,true,0,0
19.040000,-2.717153015,1.786192106,1.956980167,2.208568711,-1.571129060,-0.356377468,2.012875980,0.466169465,-0.835396906,-13.715914901,20.742339533,-2.126181828,0.000000000,0.000000000,true,0,0
19.050000,-2.694968959,1.770507545,1.953374278,2.228016062,-1.565444427,-0.364833981,1.877032227,0.669344336,-0.855530888,-13.453166792,19.894617147,-1.901282363,0.000000000,0.000000000,true,0,0
19.060000,-2.672597178,1.754889849,1.949682854,2.246118081,-1.557770232,-0.373480656,1.743806023,0.864101455,-0.873435906,-13.192405055,19.058788985,-1.680388717,0.000000000,0.000000000,true,0,0
19.070000,-2.650050995,1.739358494,1.945904104,2.262900842,-1.548190060,-0.382295403,1.613177504,1.050559763,-0.889152016,-12.933629690,18.234855047,-1.463500891,0.000000000,0.000000000,true,0,0
19.080000,-2.627343472,1.723932126,1.942036458,2.278390223,-1.536786303,-0.391256533,1.485126808,1.228838203,-0.902719276,-12.676840696,17.422815334,-1.250618884,0.000000000,0.000000000,true,0,0
19.090000,-2.604487416,1.708628576,1.938078557,2.292611904,-1.523640166,-0.400342759,1.359634069,1.399055717,-0.914177746,-12.422038073,16.622669846,-1.041742697,0.000000000,0.000000000,true,0,0
19.100000,-2.581495375,1.693464864,1.934029255,2.305591365,-1.508831662,-0.409533193,1.236679425,1.561331248,-0.923567483,-12.169221822,15.834418582,-0.836872330,0.000000000,0.000000000,true,0,0
19.110000,-2.558379645,1.678457221,1.929887614,2.317353887,-1.492439618,-0.418807347,1.116243011,1.715783736,-0.930928545,-11.918391943,15.058061542,-0.636007782,0.000000000,0.000000000,true,0,0
19.120000,-2.535152270,1.663621091,1.925652896,2.327924553,-1.474541668,-0.428145135,0.998304965,1.862532126,-0.936300991,-11.669548435,14.293598727,-0.439149054,0.000000000,0.000000000,true,0,0
19.130000,-2.511825044,1.648971152,1.921324565,2.337328248,-1.455214259,-0.437526871,0.882845421,2.001695358,-0.939724879,-11.422691299,13.541030136,-0.246296145,0.000000000,0.000000000,true,0,0
19.140000,-2.488409513,1.634521320,1.916902277,2.345589657,-1.434532648,-0.446933271,0.769844518,2.133392376,-0.941240267,-11.177820535,12.800355770,-0.057449056,0.000000000,0.000000000,true,0,0
19.150000,-2.464916977,1.620284766,1.912385880,2.352733268,-1.412570902,-0.456345448,0.659282390,2.257742121,-0.940887213,-10.934936142,12.071575629,0.127392214,0.000000000,0.000000000,true,0,0
19.160000,-2.441358492,1.606273926,1.907775410,2.358783368,-1.389401900,-0.465744920,0.551139174,2.374863536,-0.938705775,-10.694038121,11.354689711,0.308227664,0.000000000,0.000000000,true,0,0
19.170000,-2.417744874,1.592500513,1.903071084,2.363764048,-1.365097330,-0.475113603,0.445395006,2.484875563,-0.934736012,-10.455126471,10.649698019,0.485057294,0.000000000,0.000000000,true,0,0
19.180000,-2.394086696,1.578975530,1.898273300,2.367699199,-1.339727690,-0.484433813,0.342030023,2.587897144,-0.929017982,-10.218201193,9.956600550,0.657881105,0.000000000,0.000000000,true,0,0
19.190000,-2.370394296,1.565709278,1.893382627,2.370612513,-1.313362292,-0.493688268,0.241024361,2.684047221,-0.921591743,-9.983262287,9.275397307,0.826699096,0.000000000,0.000000000,true,0,0
19.200000,-2.346677774,1.552711376,1.888399810,2.372527484,-1.286069254,-0.502860087,0.142358156,2.773444737,-0.912497353,-9.750309752,8.606088287,0.991511268,0.000000000,0.000000000,true,0,0
19.210000,-2.322946997,1.539990762,1.883325756,2.373467408,-1.257915509,-0.511932789,0.046011544,2.856208634,-0.901774870,-9.519343588,7.948673492,1.152317620,0.000000000,0.000000000,true,0,0
19.220000,-2.299211599,1.527555715,1.878161538,2.373455381,-1.228966797,-0.520890291,-0.048035337,2.932457855,-0.889464353,-9.290363797,7.303152922,1.309118153,0.000000000,0.000000000,true,0,0
19.230000,-2.275480986,1.515413861,1.872908386,2.372514301,-1.199287671,-0.529716916,-0.139802353,3.002311340,-0.875605860,-9.063370377,6.669526576,1.461912866,0.000000000,0.000000000,true,0,0
19.240000,-2.251764334,1.503572185,1.867567687,2.370666867,-1.168941493,-0.538397382,-0.229309366,3.065888034,-0.860239449,-8.838363328,6.047794455,1.610701759,0.000000000,0.000000000,true,0,0
19.250000,-2.228070595,1.492037047,1.862140976,2.367935580,-1.137990437,-0.546916812,-0.316576240,3.123306877,-0.843405178,-8.615342651,5.437956558,1.755484833,0.000000000,0.000000000,true,0,0
19.260000,-2.204408494,1.480814189,1.856629936,2.364342743,-1.106495485,-0.555260726,-0.401622840,3.174686812,-0.825143105,-8.394308346,4.840012885,1.896262088,0.000000000,0.000000000,true,0,0
19.270000,-2.180786538,1.469908751,1.851036393,2.359910458,-1.074516434,-0.563415048,-0.484469029,3.220146782,-0.805493289,-8.175260413,4.253963437,2.033033522,0.000000000,0.000000000,true,0,0
19.280000,-2.157213010,1.459325279,1.845362312,2.354660631,-1.042111886,-0.571366100,-0.565134670,3.259805728,-0.784495787,-7.958198851,3.679808214,2.165799137,0.000000000,0.000000000,true,0,0
19.290000,-2.133695978,1.449067740,1.839609793,2.348614967,-1.009339259,-0.579100605,-0.643639627,3.293782594,-0.762190659,-7.743123660,3.117547215,2.294558933,0.000000000,0.000000000,true,0,0
19.300000,-2.110243292,1.439139533,1.833781065,2.341794975,-0.976254778,-0.586605688,-0.720003764,3.322196320,-0.738617961,-7.530034841,2.567180440,2.419312909,0.000000000,0.000000000,true,0,0
19.310000,-2.086862589,1.429543500,1.827878486,2.334221962,-0.942913480,-0.593868873,-0.794246945,3.345165850,-0.713817753,-7.318932394,2.028707890,2.540061065,0.000000000,0.000000000,true,0,0
19.320000,-2.063561292,1.420281940,1.821904534,2.325917039,-0.909369212,-0.600878085,-0.866389033,3.362810125,-0.687830093,-7.109816318,1.502129565,2.656803402,0.000000000,0.000000000,true,0,0
19.330000,-2.040346618,1.411356617,1.815861809,2.316901119,-0.875674632,-0.607621650,-0.936449893,3.375248089,-0.660695038,-6.902686614,0.987445463,2.769539920,0.000000000,0.000000000,true,0,0
19.340000,-2.017225571,1.402768777,1.809753024,2.307194913,-0.841881208,-0.614088294,-1.004449387,3.382598682,-0.632452647,-6.697543282,0.484655587,2.878270617,0.000000000,0.000000000,true,0,0
19.350000,-1.994204952,1.394519155,1.803581003,2.296818936,-0.808039220,-0.620267145,-1.070407379,3.384980848,-0.603142978,-6.494386321,-0.006240065,2.982995495,0.000000000,0.000000000,true,0,0
19.360000,-1.971291357,1.386607990,1.797348676,2.285793504,-0.774197756,-0.626147730,-1.134343734,3.382513528,-0.572806090,-6.293215732,-0.485241493,3.083714554,0.000000000,0.000000000,true,0,0
